departure_date,price,airline,start_airport,end_airport,start_end_time,duration,fly_score
20200213,$214,"JFK - LAX, JetBlue",JFK,LAX,5:30 AM - 8:56 AM,6h 26m,null
20200213,$214,"JFK - LAX, JetBlue",JFK,LAX,6:55 AM - 10:26 AM,6h 31m,null
20200213,$239,"JFK - LAX, JetBlue",JFK,LAX,8:25 AM - 12:00 PM,6h 35m,null
20200213,$324,"EWR - LAX, United",EWR,LAX,7:00 AM - 10:08 AM,6h 8m,FlyScore 8.2
20200213,$324,"EWR - LAX, United",EWR,LAX,8:29 AM - 11:48 AM,6h 19m,FlyScore 5.9
20200213,$349,"JFK - LAX, American",JFK,LAX,9:30 PM - 12:59 AM+1,6h 29m,FlyScore 7.9
20200213,$349,"JFK - LAX, American",JFK,LAX,7:30 AM - 11:05 AM,6h 35m,FlyScore 7.9
20200213,$349,"JFK - LAX, American",JFK,LAX,6:00 AM - 9:40 AM,6h 40m,FlyScore 7.9
20200213,$349,"JFK - LAX, American",JFK,LAX,9:00 AM - 12:40 PM,6h 40m,FlyScore 7.9
20200213,$367,"JFK - LAX, JetBlue",JFK,LAX,12:00 PM - 3:25 PM,6h 25m,null
20200213,$367,"JFK - LAX, JetBlue",JFK,LAX,5:30 PM - 9:01 PM,6h 31m,null
20200213,$367,"JFK - LAX, JetBlue",JFK,LAX,9:30 PM - 1:04 AM+1,6h 34m,null
20200213,$367,"JFK - LAX, JetBlue",JFK,LAX,7:33 PM - 11:08 PM,6h 35m,null
20200213,$367,"JFK - LAX, JetBlue",JFK,LAX,3:58 PM - 7:34 PM,6h 36m,null
20200213,$391,"EWR - LAX, United",EWR,LAX,1:00 PM - 4:20 PM,6h 20m,FlyScore 7.9
20200213,$391,"EWR - LAX, United",EWR,LAX,10:00 AM - 1:36 PM,6h 36m,FlyScore 7.9
20200213,$389,"JFK - LAX, Alaska",JFK,LAX,7:30 AM - 11:20 AM,6h 50m,FlyScore 8.2
20200213,$407,"JFK - LAX, JetBlue",JFK,LAX,10:40 PM - 2:11 AM+1,6h 31m,null
20200213,$432,"JFK - LAX, American",JFK,LAX,2:30 PM - 5:59 PM,6h 29m,FlyScore 7.9
20200213,$432,"JFK - LAX, American",JFK,LAX,12:30 PM - 4:03 PM,6h 33m,FlyScore 7.9
20200213,$432,"JFK - LAX, American",JFK,LAX,6:30 PM - 10:05 PM,6h 35m,FlyScore 7.9
20200213,$432,"JFK - LAX, American",JFK,LAX,8:30 PM - 12:09 AM+1,6h 39m,FlyScore 7.9
20200213,$432,"JFK - LAX, American",JFK,LAX,7:30 PM - 11:13 PM,6h 43m,FlyScore 7.9
20200213,$441,"EWR - LAX, United",EWR,LAX,3:00 PM - 6:05 PM,6h 5m,FlyScore 8.2
20200213,$441,"EWR - LAX, United",EWR,LAX,4:00 PM - 7:23 PM,6h 23m,FlyScore 7.9
20200213,$439,"JFK - LAX, Alaska",JFK,LAX,11:30 AM - 3:20 PM,6h 50m,FlyScore 8.3
20200213,$439,"JFK - LAX, Alaska",JFK,LAX,1:05 PM - 4:55 PM,6h 50m,FlyScore 8.2
20200213,$439,"JFK - LAX, Alaska",JFK,LAX,5:25 PM - 9:20 PM,6h 55m,FlyScore 8.2
20200213,$487,"EWR - LAX, United",EWR,LAX,5:00 PM - 8:28 PM,6h 28m,FlyScore 7.9
