departure_date,price,airline,start_airport,end_airport,start_end_time,duration,fly_score
20200502,$132,"EWR - LAX, United",EWR,LAX,7:00 AM - 9:50 AM,5h 50m,FlyScore 8.2
20200502,$132,"EWR - LAX, United",EWR,LAX,11:00 AM - 2:05 PM,6h 5m,FlyScore 7.9
20200502,$132,"EWR - LAX, United",EWR,LAX,6:00 PM - 9:05 PM,6h 5m,FlyScore 5.9
20200502,$132,"EWR - LAX, Alaska",EWR,LAX,8:00 AM - 11:10 AM,6h 10m,FlyScore 8.3
20200502,$132,"EWR - LAX, Alaska",EWR,LAX,4:00 PM - 7:10 PM,6h 10m,FlyScore 8.3
20200502,$132,"EWR - LAX, United",EWR,LAX,6:00 AM - 9:11 AM,6h 11m,FlyScore 7.9
20200502,$132,"EWR - LAX, United",EWR,LAX,10:00 AM - 1:11 PM,6h 11m,FlyScore 7.9
20200502,$132,"EWR - LAX, United",EWR,LAX,7:00 PM - 10:19 PM,6h 19m,FlyScore 7.9
20200502,$132,"EWR - LAX, United",EWR,LAX,8:00 PM - 11:19 PM,6h 19m,FlyScore 7.9
20200502,$134,"JFK - LAX, Alaska",JFK,LAX,7:25 AM - 10:35 AM,6h 10m,FlyScore 8.2
20200502,$134,"JFK - LAX, JetBlue",JFK,LAX,1:59 PM - 5:11 PM,6h 12m,null
20200502,$134,"JFK - LAX, Alaska",JFK,LAX,11:30 AM - 2:45 PM,6h 15m,FlyScore 8.2
20200502,$134,"JFK - LAX, JetBlue",JFK,LAX,9:59 AM - 1:17 PM,6h 18m,null
20200502,$134,"JFK - LAX, Alaska",JFK,LAX,7:20 PM - 10:39 PM,6h 19m,FlyScore 8.2
20200502,$134,"JFK - LAX, Alaska",JFK,LAX,4:55 PM - 8:15 PM,6h 20m,FlyScore 8.3
20200502,$134,"JFK - LAX, JetBlue",JFK,LAX,9:30 PM - 12:51 AM+1,6h 21m,null
20200502,$134,"JFK - LAX, JetBlue",JFK,LAX,3:59 PM - 7:22 PM,6h 23m,null
20200502,$134,"JFK - LAX, JetBlue",JFK,LAX,5:40 PM - 9:06 PM,6h 26m,null
